pplid	pplxid
3044178	3045944
3054714	3045950
3045735	3045951
3048030	3045953
3053476	3045965
3050447	3045966
3053876	3045968
3053876	3045971
3053876	3045974
3053876	3045979
3055294	3045980
3056445	3045982
3045243	3045985
3056213	3045986
3053956	3045992
3049073	3045993
3055227	3045994
3051281	3045995
3048155	3045998
3043858	3045999
3052582	3046000
3046114	3046004
3053822	3046005
3055611	3046006
3053500	3046012
3052498	3046013
3055055	3046015
3045426	3046019
3046027	3046020
3047647	3046021
3050165	3046038
3046055	3046050
3056358	3046052
3050611	3046064
3054296	3046065
3048732	3046068
3054899	3046075
3049208	3046077
3051368	3046082
3047123	3046083
3045846	3046085
3055434	3046096
3055815	3046097
3056200	3046099
3053743	3046100
3048710	3046103
3050904	3046104
3045581	3046110
3055334	3046111
3044694	3046112
3054552	3046121
3054218	3046125
3054329	3046127
3054622	3046130
3042708	3046133
3050839	3046134
3053876	3046141
3055282	3046143
3045227	3046147
3051212	3046148
3056161	3046151
3051633	3046157
3044380	3046158
3054433	3046164
3054454	3046165
3043832	3046167
3053648	3046169
3054051	3046170
3043720	3046177
3048570	3046180
3048595	3046181
3047315	3046183
3058223	3046187
3055361	3046188
3043938	3046189
3055303	3046190
719651	3046199
3050620	3046209
3056166	3046215
3051772	3046217
3044374	3046221
3054084	3046227
3048707	3046234
3052327	3046241
3055061	3046244
3049367	3046247
3050454	3046248
3055214	3046250
3055058	3046253
3045774	3046256
3047667	3046263
3047029	3046264
3047213	3046265
3046883	3046270
3046275	3046274
3049788	3046277
3054533	3046279
3052640	3046282
3055629	3046283
3051354	3046290
3044826	3046293
3042558	3046304
3046115	3046306
3049245	3046308
3055739	3046311
3043998	3046313
3044094	3046320
3054945	3046330
3055642	3046332
3056445	3046337
3054476	3046360
3055017	3046363
3048164	3046365
3053974	3046368
3051574	3046372
3047597	3046376
3042836	3046381
3052749	3046382
3043743	3046389
3046240	3046390
3054211	3046397
3049192	3046400
3050207	3046401
722829	3046402
3049010	3046403
3055921	3046404
3048739	3046405
3044395	3046415
3054273	3046420
3054917	3046421
3056174	3046422
3051775	3046425
3043651	3046426
3053544	3046433
3047428	3046438
3054091	3046439
3045294	3046442
3054643	3046445
3054643	3046446
3055318	3046449
3056290	3046457
3045247	3046463
3053743	3046465
3043881	3046468
3043199	3046469
3048534	3046470
3055141	3046474
3052614	3046478
3049117	3046481
3042654	3046482
3043043	3046483
3200501	3046485
3054899	3046486
3055969	3046492
3055660	3046493
3044742	3046496
3047982	3046500
3053275	3046501
3053319	3046509
3054170	3046512
3044929	3046515
3048134	3046524
3043998	3046534
3049328	3046538
3056239	3046539
3045542	3046540
3053112	3046542
3048208	3046543
3051486	3046549
3054149	3046552
3046575	3046557
3053769	3046564
3055126	3046567
3045409	3046568
3045336	3046578
3053780	3046581
3046765	3046583
3054428	3046584
3055428	3046588
3046590	3046597
3055391	3046601
3043161	3046603
3048012	3046604
3051502	3046611
3049580	3046613
3049073	3046616
3057772	3046617
3055971	3046620
3051600	3046622
3047904	3046627
3052001	3046629
3052678	3046633
3052953	3046635
3056166	3046636
3045574	3046641
3046644	3046642
3043249	3046645
3053790	3046650
3052758	3046655
3045236	3046656
3049214	3046659
3044351	3046661
3042493	3046662
3051206	3046683
3055596	3046687
3054844	3046690
3044821	3046691
3046970	3046699
3046711	3046707
3051082	3046718
3054383	3046721
3054046	3046722
3045493	3046723
3055849	3046724
3055864	3046725
3045221	3046726
3043970	3046731
3053401	3046734
3042799	3046736
3042536	3046741
3045386	3046742
3053084	3046706
3050574	3046748
3053561	3046749
3055943	3046750
3048516	3046751
3055746	3046752
3055660	3046754
3056365	3046763
3042821	3046764
3055415	3046771
3046281	3046778
3053277	3046780
3056445	3046785
3051193	3046787
3051963	3046792
3042821	3046796
3044374	3046799
3044563	3046802
3053450	3046814
3042634	3046816
3053245	3046817
3047697	3046818
3046820	3046819
3055871	3046821
3051849	3046823
3055082	3046828
3050901	3046831
3056260	3046833
3045684	3046834
3054538	3046838
3053643	3046839
3045119	3046840
3044991	3046846
722675	3046847
3045076	3046849
3047377	3046850
3054880	3046857
3048801	3046862
3043075	3046872
3055852	3046874
3051619	3046879
3054853	3046880
3053184	3046889
3045172	3046894
3050880	3046895
3043219	3046896
3046883	3046897
3048090	3046898
3044102	3046903
3055056	3046904
3048553	3046906
3045223	3046909
3054713	3046913
3053200	3046918
3047565	3046923
3049026	3046875
3048835	3046941
3043849	3046946
3050227	3046950
3054945	3046951
3047669	3046952
3054478	3046953
3047697	3046954
3044567	3046958
3053951	3046959
3045407	3046960
3051597	3046961
3054169	3046962
3056036	3046963
3054853	3046973
3056148	3046980
3048312	3046981
3053325	3046985
3054192	3046993
3043896	3046994
3054918	3046996
3047314	3046997
3055318	3047000
3048707	3047001
3055642	3047002
3045144	3047003
3055335	3047004
3052614	3047005
3046663	3047006
3042705	3047007
3045770	3047008
3049993	3047009
3042846	3047010
3042569	3047011
3055320	3047012
3050731	3047013
3042600	3047014
3048201	3047015
3055551	3047016
3043219	3047017
3048595	3047018
3044221	3047019
3052107	3047020
3055676	3047021
3051082	3047022
3054388	3047023
3051018	3047024
3053623	3047025
3047305	3047026
3043081	3047027
3054319	3047088
3050907	3047093
3055327	3047094
3043561	3047095
3054295	3047100
3045686	3047104
3047841	3047105
3050039	3047109
3047841	3047116
3054026	3047118
3056166	3047121
3045521	3047128
3054567	3047133
3053987	3047134
3054295	3047136
3050633	3047137
3055927	3047138
3046216	3047146
3044834	3047147
3055347	3047154
3050475	3047155
3045873	3047159
3052819	3047166
3055357	3047167
3054313	3047170
3053863	3047175
3056160	3047176
3053112	3047180
3054809	3047182
3053769	3047189
3055277	3047192
3047888	3047193
3055864	3047194
3053372	3047195
3047099	3047196
3052394	3047197
3050189	3047198
3054643	3047211
3053165	3047212
3043175	3047214
3048732	3047217
3055760	3047221
3056186	3047237
3055788	3047239
3048291	3047245
3044421	3047248
3042633	3047249
3047972	3047251
3059447	3047252
3059447	3047253
3052223	3047255
3053420	3047257
3054457	3047258
3053381	3047259
3047270	3047269
3055674	3047274
3056260	3047275
3043760	3047279
3053903	3047205
3050157	3047286
3053785	3047287
3056104	3047296
3053825	3047297
3045407	3047299
3044760	3047320
3044466	3047325
3052877	3047333
3054879	3047341
3054034	3047355
3047820	3047360
3051277	3047365
3048187	3047366
3051459	3047368
3054026	3047370
3056294	3047372
3048817	3047375
3045349	3047376
3054354	3047379
3044537	3047389
3056010	3047395
3052787	3047423
3043431	3047426
3045687	3047427
3049062	3047429
3054149	3047430
3054454	3047431
3055089	3047433
3055281	3047435
3053645	3047436
3055020	3047437
3043562	3047438
3050406	3047440
3050907	3047442
3048464	3047453
3048595	3047454
3053971	3047455
3051491	3047456
3046269	3047460
3050814	3047466
3052503	3047470
3052437	3047471
3049816	3047473
3052408	3047484
3052798	3047486
3055988	3047487
3048707	3047503
3045057	3047504
3055235	3047505
3048852	3047506
3054457	3047507
3056260	3047508
3045336	3047510
3049421	3047515
3045406	3047524
3053444	3047526
3047538	3047537
3049581	3047549
3042891	3047556
3046007	3047563
3043363	3047567
3052273	3047579
3054170	3047580
3049421	3047588
3052601	3047590
3050611	3047591
3049511	3047593
3052592	3047594
3053623	3047598
3046842	3047604
3055289	3047607
3050788	3047613
3055654	3047626
3046970	3047627
3049153	3047630
3045413	3047635
3047697	3047638
3042691	3047639
3054188	3047642
3049868	3047643
3056151	3047657
3050991	3047684
3048396	3047685
3051206	3047690
3055932	3047693
3051030	3047698
3043782	3047703
3043154	3047706
3054818	3047707
3050358	3047708
3056099	3047709
3048852	3047718
3055055	3047727
3047672	3047734
3055644	3047735
3055670	3047739
3042617	3047746
3042598	3047748
3054296	3047756
3054422	3047757
3044861	3047760
3051271	3047761
3054385	3047766
3051606	3047772
3056116	3047785
3047335	3047788
3048695	3047790
3053832	3047791
3046968	3047792
3045242	3047797
3054837	3047801
3051772	3047803
3049937	3047806
3047841	3047807
3053933	3047808
3053128	3047814
3053260	3047818
3043394	3047824
3054797	3047826
3053476	3047835
3051536	3047840
3049317	3047852
3043112	3047860
3050251	3047864
3053171	3047874
3053537	3047876
3047644	3047885
3055674	3047902
3053508	3047906
3047649	3047907
3043803	3047908
3050943	3047909
3047912	3047913
3043430	3047914
3046832	3047915
3049689	3047918
3043378	3047920
3044436	3047928
3044194	3047932
3054517	3047944
3048208	3047957
3055380	3047965
3042840	3047971
3052078	3047974
3048411	3047989
3049325	3047992
3053561	3047998
3054206	3047999
3056365	3048006
3053796	3048007
3042682	3048009
3051718	3048016
3055057	3048017
3053558	3048022
3046105	3048023
3050943	3048024
3053308	3048027
3048037	3048040
3046766	3048042
3055203	3048043
3052166	3048050
3051245	3048054
3045887	3048055
3055865	3048056
3049312	3048057
3046114	3048058
3055964	3048059
3047144	3048068
3042840	3048069
3047144	3048070
3045409	3048075
3052804	3048076
3049511	3048078
3049511	3048079
3055771	3048082
3054416	3048083
3049212	3048088
3055060	3048092
3042685	3048096
3048090	3048104
3046676	3048110
3043031	3048116
3052595	3048135
3049653	3048153
3053404	3048157
3047447	3048161
3044421	3048165
3054068	3048168
3049571	3048180
3046239	3048181
3055078	3048189
3052701	3048193
3042705	3048200
3054942	3048209
3044786	3048210
3054534	3048211
3043096	3048216
3055240	3048218
3048226	3048227
3051184	3048230
3044600	3048231
3053139	3048233
3053222	3048239
3053167	3048244
3051068	3048247
3048523	3048250
3049512	3048252
3048249	3048254
3055245	3048257
3054462	3048263
3055834	3048267
3055423	3048272
3053971	3048274
3048287	3048285
3048287	3048286
3055228	3048295
3049018	3048296
3052023	3048297
3051535	3048302
3043986	3048304
3048933	3048305
3053352	3048309
3048312	3048310
3055320	3048315
3047697	3048318
3054994	3048319
3051788	3048320
3054827	3048322
3055779	3048327
3051788	3048330
3051964	3048335
3043947	3048337
3052498	3048345
3048357	3048349
3045457	3048350
3045768	3048362
3055060	3048365
3046807	3048368
3043998	3048369
3042775	3048375
3049875	3048378
3050881	3048379
3054160	3048382
3054647	3048383
3056321	3048384
3054086	3048386
3046672	3048387
3049399	3048388
3054607	3048389
3052166	3048393
3056161	3048394
3055908	3048399
3054289	3048400
3050165	3048401
3052819	3048402
3042873	3048403
3054140	3048404
3051588	3048405
3055599	3048406
3042715	3048407
3044742	3048408
3043195	3048409
3049028	3048410
3049139	3048417
3055506	3048420
3043347	3048425
3055418	3048431
3053568	3048432
3051969	3048435
3053371	3048436
3050255	3048437
3054809	3048444
3053773	3048446
3048155	3048452
3044338	3048462
3054180	3048470
3048852	3048471
3055563	3048472
3042557	3048475
3051566	3048478
3051881	3048485
3044380	3048492
3046204	3048495
3052758	3048496
3048469	3048497
3044750	3048501
3049738	3048504
3048707	3048513
3047351	3048519
3054144	3048520
3055660	3048525
3051734	3048532
3044149	3048533
3054450	3048536
3047483	3048537
3043910	3048538
3048634	3048539
3050519	3048549
3045917	3048550
3054899	3048551
3045765	3048555
3052758	3048557
3047533	3048561
3042942	3048562
3056241	3048564
3047149	3048566
3049177	3048569
3043178	3048580
3048624	3048589
3048624	3048594
3049177	3048599
3050323	3048600
2772201	3048609
3045935	3048618
3046266	3048644
3052758	3048648
3048657	3048653
3043263	3048655
3045422	3048658
3047099	3048664
3047854	3048666
3042767	3048668
3051718	3048674
3053926	3048679
3054563	3048681
3048411	3048686
3044929	3048696
3060794	3048699
3055908	3048700
3050033	3048701
3056820	3048715
3056260	3048717
3054380	3048720
3043880	3048727
3053084	3048729
3053084	3048730
3055711	3048733
3049399	3048741
3045432	3048746
3043516	3048753
3043322	3048756
3056414	3048757
3050222	3048759
3046070	3048774
3043042	3048781
3048818	3048785
3055660	3048788
3051280	3048796
3043998	3048797
3054981	3048798
3043075	3048803
3048411	3048805
3050754	3048812
3054012	3048813
3044609	3048823
3049324	3048832
3048341	3048838
3047619	3048840
3052811	3048841
3049130	3048844
3052152	3048845
3054799	3048848
3049214	3048855
3051629	3048856
3043781	3048857
3055663	3048858
3042738	3048862
3042890	3048864
3048125	3048865
3046309	3048866
3048235	3048868
3043096	3048871
3054445	3048874
3050381	3048875
3056416	3048876
3051090	3048878
3045745	3048882
3047090	3048889
3051045	3048894
3053870	3048897
3043938	3048902
3044712	3048905
3053128	3048906
3052587	3048907
3044338	3048917
3053595	3048918
3048205	3048922
3052786	3048923
3044740	3048924
3052772	3048925
3054067	3048926
3050039	3048927
3052128	3048928
3055929	3048935
3051035	3048941
3056047	3048944
3052758	3048950
3055144	3048951
3045660	3048956
3045954	3048957
3047697	3048962
3047543	3048964
3200501	3048965
3052582	3048967
3055428	3048974
3055428	3048975
3045987	3048977
3047737	3048979
3049937	3048980
3045686	3048989
3055059	3048991
3047424	3048995
3045039	3048996
3051549	3048997
3056222	3048998
3047351	3049003
3054209	3049004
3043195	3049005
3045241	3049006
3053990	3049007
3047611	3049008
3042647	3049014
3054557	3049015
3054024	3049016
3046149	3049017
3055192	3049019
3050766	3049023
3055728	3049034
3051311	3049037
3045409	3049049
3046450	3049050
3044248	3049055
3044999	3049061
3051349	3049064
3049696	3049076
3049245	3049080
3042434	3049085
3048916	3049087
3051701	3049088
3051701	3049089
3054552	3049093
3052327	3049096
3049031	3049105
3053011	3049114
3055151	3049122
3045686	3049124
3052107	3049125
3048187	3049126
3053713	3049127
3055159	3049129
3048570	3049131
3055164	3049132
3053108	3049134
3044847	3049136
3050769	3049141
3047434	3049147
3055497	3049150
3049145	3049152
3054373	3049156
3043800	3049160
3043530	3049162
3053423	3049164
3045894	3049167
3054967	3049169
3046546	3049174
3045433	3049175
3055849	3049179
3055249	3049181
3045407	3049182
3055347	3049184
3055766	3049189
3047533	3049190
3055243	3049194
3056016	3049195
3046450	3049201
3046912	3049202
3054879	3049205
3046844	3049206
3048208	3049210
3056047	3049215
3056008	3049217
3050212	3049219
3054997	3049220
3048739	3049229
3046429	3049230
3053144	3049231
3048113	3049232
3053413	3049235
3043700	3049236
3055791	3049237
3052369	3049239
3048201	3049240
3050265	3049246
3056176	3049247
3047183	3049249
3056200	3049260
3056240	3049266
3054352	3049267
3056160	3049268
3043603	3049269
3048694	3049270
3045175	3049278
3054218	3049285
3055753	3049289
3042928	3049290
3055742	3049292
3050713	3049301
3046040	3049306
3044095	3049308
3046042	3049314
3054462	3049315
3055156	3049321
3055124	3049322
3054468	3049329
3047572	3049338
3047311	3049339
3053149	3049342
3051721	3049345
3047420	3049349
3048235	3049353
3049377	3049358
3054534	3049368
3054137	3049375
3046056	3049376
3042717	3049378
3054441	3049382
3053501	3049385
3053084	3049390
3043659	3049391
3043820	3049402
3043279	3049404
3049421	3049419
3042942	3049420
3046120	3049423
3048647	3049425
3053533	3049426
3047927	3049429
3055510	3049442
